"country","COD","year","health","chagas","hantavirus","cutaneous_leishmaniasis","visceral_leishmaniasis","rickettsia","malaria","zoonotic","n_zoo","fire_related","n_fire","acute","n_acute","chronic","n_chronic","respiratory","n_resp","cardiovascular","n_card","pop","IDH","for_PLAND","for_PD","for_ED","for_AI","savanna_PLAND","notforest_PLAND","FS_PLAND","tot_IT","NOTackn_IT","acknlgd_IT","FS_noIT","habitat_noIT","pm25_SUM","fire_MIN","fire_MAX","fire_MEAN","fire_COUNT","fire_SUM"
"Venezuela","VE070103",2002,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40181.4558387756,0.699,17.905,3.7574,46.2922,80.5097,0,26.6601,17.905,0,0,0,17.905,44.5651,146280099,0,0,0,34,0
"Venezuela","VE070103",2003,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40905.3396858215,0.693,21.7915,3.1096,50.8952,82.4012,0,22.9165,21.7915,0,0,0,21.7915,44.708,152154765.5,0,0,0,34,0
"Venezuela","VE070103",2004,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41629.2235328674,0.707,20.9498,3.3169,50.0337,82.0103,0,23.8907,20.9498,0,0,0,20.9498,44.8405,141921608.75,0,0,0,34,0
"Venezuela","VE070103",2005,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42353.1073799133,0.721,19.8249,3.2391,48.9835,81.3747,0,25.3247,19.8249,0,0,0,19.8249,45.1496,146895748,0,0,0,34,0
"Venezuela","VE070103",2006,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43057.6852039306,0.732,19.1105,2.8504,48.0317,81.0523,0,25.8911,19.1105,0,0,0,19.1105,45.0016,151464770,0,0,0,34,0
"Venezuela","VE070103",2007,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43762.263027948,0.749,18.8663,3.3687,48.0891,80.7706,0,26.3873,18.8663,0,0,0,18.8663,45.2536,153451601.5,0,0,0,34,0
"Venezuela","VE070103",2008,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44466.8408519653,0.756,23.0437,2.3322,48.0563,84.377,0,21.9942,23.0437,0,0,0,23.0437,45.0379,150604221.5,0,0,0,34,0
"Venezuela","VE070103",2009,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45171.4186759827,0.756,22.4956,2.6691,49.0573,83.6378,0,22.7684,22.4956,0,0,0,22.4956,45.264,152377183.5,0,0,0,34,0
"Venezuela","VE070103",2010,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45875.9965,0.755,24.5895,2.5654,49.6809,84.8626,0,20.2821,24.5895,0,0,0,24.5895,44.8716,156221453.5,0,0,0,34,0
"Venezuela","VE070103",2011,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46544.4097808716,0.762,19.0689,3.0578,49.0163,80.59,0,26.0002,19.0689,0,0,0,19.0689,45.0691,153267107,0,0,0,34,0
"Venezuela","VE070103",2012,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47212.8230617432,0.767,22.1475,2.7727,49.1311,83.3264,0,22.9528,22.1475,0,0,0,22.1475,45.1003,159939525.5,0,0,0,34,0
"Venezuela","VE070103",2013,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47881.2363426147,0.774,21.763,2.98,50.5096,82.5287,0,23.4724,21.763,0,0,0,21.763,45.2354,153984680.5,0,0,0,34,0
"Venezuela","VE070103",2014,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48549.6496234863,0.77,23.5503,2.6431,50.3865,83.9344,0,21.2797,23.5503,0,0,0,23.5503,44.83,157277083.5,0,0,0,34,0
"Venezuela","VE070103",2015,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49218.0629043579,0.767,23.5374,2.3581,48.2286,84.6673,0,21.4486,23.5374,0,0,0,23.5374,44.986,158540815,0,0,0,34,0
"Venezuela","VE070103",2016,86,NA,NA,NA,NA,NA,86,86,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49853.5367530823,0.757,24.1972,3.0837,51.1413,84.138,0,20.5497,24.1972,0,0,0,24.1972,44.7469,162390315.5,0,0,0,34,0
"Venezuela","VE070103",2017,20,NA,NA,NA,NA,NA,20,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50489.0106018066,0.744,24.2232,2.9023,51.3957,84.0522,0,20.186,24.2232,0,0,0,24.2232,44.4092,159048949,0,0,0,34,0
"Venezuela","VE070104",2001,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5089.26475715636,0.689,32.2287,2.0101,39.8316,90.3883,0,3.243,32.2287,0,0,0,32.2287,35.4717,202149123.5,0,0,0,48,0
"Venezuela","VE070104",2002,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5182.63180303573,0.699,31.1968,2.0845,38.7944,90.3523,0,3.6237,31.1968,0,0,0,31.1968,34.8205,193435576.75,0,0,0,48,0
"Venezuela","VE070104",2003,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5275.99884891509,0.693,32.2529,1.917,38.2169,90.8007,0,1.6588,32.2529,0,0,0,32.2529,33.9117,200987612.5,0,0,0,48,0
"Venezuela","VE070104",2004,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5369.36589479446,0.707,31.3946,1.8054,36.9617,90.8685,0,2.6366,31.3946,0,0,0,31.3946,34.0312,187693272.5,0,0,0,48,0
"Venezuela","VE070104",2005,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5462.73294067382,0.721,31.0699,1.9729,38.376,90.4246,0,3.1796,31.0699,0,0,0,31.0699,34.2495,194212008.25,0,0,0,48,0
"Venezuela","VE070104",2006,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5553.60985873906,0.732,28.4837,2.1031,41.2519,88.7524,0,5.4766,28.4837,0,0,0,28.4837,33.9603,200326163,0,0,0,48,0
"Venezuela","VE070104",2007,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5644.48677680429,0.749,25.4329,2.3823,43.5207,86.6832,0,8.1915,25.4329,0,0,0,25.4329,33.6244,202946851,0,0,0,48,0
"Venezuela","VE070104",2008,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5735.36369486953,0.756,29.1816,1.917,37.6747,90.0023,0,4.2544,29.1816,0,0,0,29.1816,33.436,199147055.5,0,0,0,48,0
"Venezuela","VE070104",2009,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5826.24061293476,0.756,29.0211,1.8798,37.993,89.8691,0,4.5025,29.0211,0,0,0,29.0211,33.5236,201561924.5,0,0,0,48,0
"Venezuela","VE070104",2010,5,NA,NA,NA,NA,NA,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5917.117531,0.755,27.9631,2.159,37.9871,89.4574,0,4.3775,27.9631,0,0,0,27.9631,32.3406,206365901.5,0,0,0,48,0
"Venezuela","VE070104",2011,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6003.32992820614,0.762,27.728,2.3079,38.6766,89.181,0,4.956,27.728,0,0,0,27.728,32.684,202753877.5,0,0,0,48,0
"Venezuela","VE070104",2012,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6089.54232541228,0.767,30.5736,1.6937,35.2527,91.0897,0,2.3586,30.5736,0,0,0,30.5736,32.9322,211560279.5,0,0,0,48,0
"Venezuela","VE070104",2013,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6175.75472261843,0.774,30.7229,1.6751,36.2015,90.8854,0,2.2335,30.7229,0,0,0,30.7229,32.9564,203714027.5,0,0,0,48,0
"Venezuela","VE070104",2014,2,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6261.96711982457,0.77,29.5865,1.8054,38.3583,89.9428,0,2.9855,29.5865,0,0,0,29.5865,32.572,208060734,0,0,0,48,0
"Venezuela","VE070104",2015,14,NA,NA,NA,NA,NA,14,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6348.17951703071,0.767,28.0639,2.0845,39.9082,88.9489,0,4.8365,28.0639,0,0,0,28.0639,32.9004,209631638.5,0,0,0,48,0
"Venezuela","VE070104",2016,163,NA,NA,NA,NA,NA,163,163,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6430.14340195655,0.757,25.6549,2.0473,40.4681,87.7453,0,6.5756,25.6549,0,0,0,25.6549,32.2305,214647201,0,0,0,48,0
"Venezuela","VE070104",2017,201,NA,NA,NA,NA,NA,201,201,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6512.10728688239,0.744,28.7618,1.824,36.5138,90.1501,0,2.9183,28.7618,0,0,0,28.7618,31.6801,210426011,0,0,0,48,0
"Venezuela","VE070105",2001,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4408.69896144271,0.689,8.1111,1.7633,20.2228,81.6726,0,5.8039,8.1111,0,0,0,8.1111,13.915,138334267,0,0,0,28,0
"Venezuela","VE070105",2002,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4489.58041722774,0.699,8.8302,1.1656,20.2701,83.1979,0,3.8293,8.8302,0,0,0,8.8302,12.6595,132162107.5,0,0,0,28,0
"Venezuela","VE070105",2003,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4570.46187301278,0.693,9.2797,1.584,20.6581,83.7225,0,2.9544,9.2797,0,0,0,9.2797,12.2341,137443579.5,0,0,0,28,0
"Venezuela","VE070105",2004,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4651.34332879781,0.707,8.6744,1.4944,18.4154,84.6181,0,3.7694,8.6744,0,0,0,8.6744,12.4438,128237339.75,0,0,0,28,0
"Venezuela","VE070105",2005,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4732.22478458285,0.721,8.3358,1.5242,16.8918,85.3976,0,5.1987,8.3358,0,0,0,8.3358,13.5345,132716896,0,0,0,28,0
"Venezuela","VE070105",2006,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4810.94912366628,0.732,7.9942,1.5242,18.9358,82.6644,0,5.8189,7.9942,0,0,0,7.9942,13.8131,136875346,0,0,0,28,0
"Venezuela","VE070105",2007,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4889.67346274971,0.749,7.1852,1.1955,17.2514,82.4181,0,7.3141,7.1852,0,0,0,7.1852,14.4993,138650984,0,0,0,28,0
"Venezuela","VE070105",2008,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4968.39780183314,0.756,10.1816,1.315,19.4279,86.2105,0,3.5537,10.1816,0,0,0,10.1816,13.7353,136058708,0,0,0,28,0
"Venezuela","VE070105",2009,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5047.12214091657,0.756,10.7928,1.2553,18.9831,87.3923,0,3.7185,10.7928,0,0,0,10.7928,14.5113,137701951.5,0,0,0,28,0
"Venezuela","VE070105",2010,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5125.84648,0.755,10.2295,1.4047,19.2954,86.3955,0,3.1402,10.2295,0,0,0,10.2295,13.3697,141172367,0,0,0,28,0
"Venezuela","VE070105",2011,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5200.53007078408,0.762,9.6692,1.1656,19.8727,85.0631,0,4.3866,9.6692,0,0,0,9.6692,14.0558,138494768.5,0,0,0,28,0
"Venezuela","VE070105",2012,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5275.21366156815,0.767,9.001,1.046,18.898,84.7745,0,3.8503,9.001,0,0,0,9.001,12.8513,144524190,0,0,0,28,0
"Venezuela","VE070105",2013,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5349.89725235223,0.774,10.7329,1.1357,19.5604,86.8683,0,2.6847,10.7329,0,0,0,10.7329,13.4176,139174939,0,0,0,28,0
"Venezuela","VE070105",2014,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5424.5808431363,0.77,10.682,1.2254,19.3901,86.9472,0,2.49,10.682,0,0,0,10.682,13.172,142153754.5,0,0,0,28,0
"Venezuela","VE070105",2015,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5499.26443392038,0.767,9.7951,0.9863,18.3491,86.5639,0,3.8533,9.7951,0,0,0,9.7951,13.6484,143243655,0,0,0,28,0
"Venezuela","VE070105",2016,95,NA,NA,NA,NA,NA,95,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5570.26762213707,0.757,9.4235,1.1058,17.9043,86.3364,0,3.5926,9.4235,0,0,0,9.4235,13.0161,146725200.5,0,0,0,28,0
"Venezuela","VE070105",2017,16,NA,NA,NA,NA,NA,16,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5641.27081035375,0.744,10.4033,1.0759,20.3364,85.8189,0,2.6008,10.4033,0,0,0,10.4033,13.0041,143726654.5,0,0,0,28,0
"Venezuela","VE070107",2001,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54933.0382606505,0.689,14.191,1.4621,18.4406,90.0622,0,6.2359,14.191,0,0,0,14.191,20.4269,131920667.5,0,0,0,30,0
"Venezuela","VE070107",2002,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55940.8332160949,0.699,13.4551,1.2489,17.9584,89.7915,0,7.2681,13.4551,0,0,0,13.4551,20.7232,125917140.5,0,0,0,30,0
"Venezuela","VE070107",2003,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56948.6281715392,0.693,13.5497,1.4926,18.9228,89.3135,0,7.2681,13.5497,0,0,0,13.5497,20.8178,131038975,0,0,0,30,0
"Venezuela","VE070107",2004,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57956.4231269836,0.707,14.2613,1.4621,18.6046,90.0576,0,6.7459,14.2613,0,0,0,14.2613,21.0072,122162560.75,0,0,0,30,0
"Venezuela","VE070107",2005,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58964.2180824279,0.721,14.4292,1.4012,17.9777,90.421,0,6.6268,14.4292,0,0,0,14.4292,21.056,126457557.5,0,0,0,30,0
"Venezuela","VE070107",2006,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59945.1349899423,0.732,15.2171,1.3402,18.5563,90.5741,0,5.8297,15.2171,0,0,0,15.2171,21.0468,130378975,0,0,0,30,0
"Venezuela","VE070107",2007,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60926.0518974567,0.749,14.2063,1.5839,20.4756,88.9277,0,6.7795,14.2063,0,0,0,14.2063,20.9858,132082306,0,1,0.033333333333333,30,1
"Venezuela","VE070107",2008,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61906.9688049712,0.756,15.6386,1.523,19.5015,90.3941,0,5.4877,15.6386,0,0,0,15.6386,21.1263,129635569,0,0,0,30,0
"Venezuela","VE070107",2009,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62887.8857124856,0.756,15.6721,1.6144,20.2249,90,0,5.4205,15.6721,0,0,0,15.6721,21.0926,131150046.5,0,0,0,30,0
"Venezuela","VE070107",2010,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63868.80262,0.755,16.6799,1.6449,21.7873,89.7457,0,4.425,16.6799,0,0,0,16.6799,21.1049,134578288,0,0,0,30,0
"Venezuela","VE070107",2011,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64799.3711365273,0.762,13.9987,1.7058,20.7457,88.574,0,7.0757,13.9987,0,0,0,13.9987,21.0744,131907418.5,0,0,0,30,0
"Venezuela","VE070107",2012,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65729.9396530547,0.767,16.6524,1.4012,21.5848,89.8866,0,4.5319,16.6524,0,0,0,16.6524,21.1843,137653544,0,0,0,30,0
"Venezuela","VE070107",2013,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66660.508169582,0.774,16.3348,1.5839,21.6233,89.6597,0,5.0632,16.3348,0,0,0,16.3348,21.398,132538948,0,0,0,30,0
"Venezuela","VE070107",2014,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67591.0766861094,0.77,17.596,1.3402,22.7421,89.8611,0,3.6737,17.596,0,0,0,17.596,21.2697,135378714,0,0,0,30,0
"Venezuela","VE070107",2015,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68521.6452026367,0.767,17.7762,1.523,22.7807,89.9208,0,3.634,17.7762,0,0,0,17.7762,21.4102,136472760,0,0,0,30,0
"Venezuela","VE070107",2016,4,NA,NA,NA,NA,NA,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69406.3553115844,0.757,17.7732,1.3098,22.1442,90.2237,0,3.5333,17.7732,0,0,0,17.7732,21.3065,139828320,0,0,0,30,0
"Venezuela","VE070107",2017,6,NA,NA,NA,NA,NA,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70291.0654205322,0.744,16.7135,1.4926,23.3112,89.1832,0,4.6418,16.7135,0,0,0,16.7135,21.3553,136882415,0,0,0,30,0
"Venezuela","VE070108",2001,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23429.4320114135,0.689,31.2907,4.0575,50.802,86.8354,0,0.9036,31.2907,0,0,0,31.2907,32.1943,124446868,0,0,0,31,0
"Venezuela","VE070108",2002,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23859.2655883789,0.699,29.5502,3.9995,51.7656,85.8675,0,2.2112,29.5502,0,0,0,29.5502,31.7614,119059955,0,0,0,31,0
"Venezuela","VE070108",2003,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24289.0991653442,0.693,28.5478,4.0285,56.0052,84.1448,0,2.9608,28.5478,0,0,0,28.5478,31.5086,123748701.5,0,0,0,31,0
"Venezuela","VE070108",2004,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24718.9327423096,0.707,29.6199,4.0285,50.7195,86.1587,0,1.6969,29.6199,0,0,0,29.6199,31.3168,115518119,0,0,0,31,0
"Venezuela","VE070108",2005,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25148.7663192749,0.721,29.0766,4.0865,51.527,85.7316,0,2.0979,29.0766,0,0,0,29.0766,31.1745,119545907.5,0,0,0,31,0
"Venezuela","VE070108",2006,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25567.1360974199,0.732,28.2311,4.0575,51.8298,85.2345,0,2.8185,28.2311,0,0,0,28.2311,31.0496,123273823,0,0,0,31,0
"Venezuela","VE070108",2007,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25985.5058755649,0.749,26.1942,4.4053,56.1245,82.7747,0,4.6374,26.1942,0,0,0,26.1942,30.8316,124904957.5,0,0,0,31,0
"Venezuela","VE070108",2008,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26403.87565371,0.756,28.51,4.1444,51.0406,85.5804,0,2.2548,28.51,0,0,0,28.51,30.7648,122588172,0,0,0,31,0
"Venezuela","VE070108",2009,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26822.245431855,0.756,28.9313,3.9416,49.7651,86.1266,0,1.7782,28.9313,0,0,0,28.9313,30.7095,124030303,0,0,0,31,0
