"country","COD","year","health","chagas","hantavirus","cutaneous_leishmaniasis","visceral_leishmaniasis","rickettsia","malaria","zoonotic","n_zoo","fire_related","n_fire","acute","n_acute","chronic","n_chronic","respiratory","n_resp","cardiovascular","n_card","pop","IDH","for_PLAND","for_PD","for_ED","for_AI","savanna_PLAND","notforest_PLAND","FS_PLAND","tot_IT","NOTackn_IT","acknlgd_IT","FS_noIT","habitat_noIT","pm25_SUM","fire_MIN","fire_MAX","fire_MEAN","fire_COUNT","fire_SUM"
"Colombia","CO18001",2007,13,0,NA,0,NA,0,13,13,4,NA,12,0,8,0,4,NA,8,NA,4,156847.698198746,0.71,60.9914,1.0275,36.9272,95.1654,0,0.024,60.9914,0.6911,0,0.6911,60.3003,60.3243,26692973779,0,1,0.00044964028777,2224,1
"Colombia","CO18001",2008,25,0,NA,13,NA,0,12,25,4,NA,12,0,8,0,4,NA,8,NA,4,158710.164465831,0.716,60.5142,1.0436,37.4721,95.0558,0,0.0193,60.5142,0.6911,0,0.6911,59.8231,59.8424,26193877839,0,0,0,2224,0
"Colombia","CO18001",2009,62,0,NA,35,NA,0,27,62,4,0,12,0,8,0,4,0,8,0,4,160572.630732915,0.722,60.0581,1.0727,37.5211,95.0112,0,0.0168,60.0581,0.6911,0,0.6911,59.367,59.3838,25732597683,0,0,0,2224,0
"Colombia","CO18001",2010,148,0,NA,128,NA,0,20,148,4,0,12,0,8,0,4,0,8,0,4,162435.097,0.726,59.8008,1.1088,37.5509,94.9868,0,0.0208,59.8008,0.6911,0,0.6911,59.1097,59.1305,26490421045,0,0,0,2224,0
"Colombia","CO18001",2011,107,0,NA,107,NA,0,0,107,4,0,12,0,8,0,4,0,8,0,4,164069.847488496,0.733,59.6671,1.1226,38.0529,94.9094,0,0.0245,59.6671,0.6911,0,0.6911,58.976,59.0005,25805019159,0,0,0,2224,0
"Colombia","CO18001",2012,111,5,NA,100,NA,0,6,111,4,0,12,0,8,0,4,0,8,0,4,165704.597976992,0.734,59.7256,1.1257,38.3863,94.8695,0,0.0206,59.7256,0.6911,0,0.6911,59.0345,59.0551,25802255935,0,0,0,2224,0
"Colombia","CO18001",2013,61,8,NA,48,NA,0,5,61,4,0,12,0,8,0,4,0,8,0,4,167339.348465489,0.746,60.3201,1.1281,39.4943,94.7744,0,0.0196,60.3201,0.6911,0,0.6911,59.629,59.6486,25765792840,0,0,0,2224,0
"Colombia","CO18001",2014,57,1,NA,43,NA,0,13,57,4,0,12,0,8,0,4,0,8,0,4,168974.098953985,0.75,60.801,1.1277,39.8845,94.7645,0,0.0221,60.801,0.6911,0,0.6911,60.1099,60.132,26299381871,0,0,0,2224,0
"Colombia","CO18001",2015,77,0,NA,59,NA,0,18,77,4,0,12,0,8,0,4,0,8,0,4,170608.849442481,0.754,60.9883,1.1171,40.1429,94.747,0,0.0259,60.9883,0.6911,0,0.6911,60.2972,60.3231,25968685055,0,0,0,2224,0
"Colombia","CO18001",2016,70,1,NA,60,NA,0,9,70,4,0,12,0,8,0,4,0,8,0,4,172024.00630989,0.759,61.0402,1.0994,39.9147,94.7818,0,0.0273,61.0402,0.6911,0,0.6911,60.3491,60.3764,26473404216,0,0,0,2224,0
"Colombia","CO18001",2017,44,0,NA,42,NA,0,2,44,4,0,12,0,8,0,4,0,8,0,4,173439.163177299,0.761,61.2877,1.0908,39.504,94.8551,0,0.0302,61.2877,0.6911,0,0.6911,60.5966,60.6268,25950865022,0,0,0,2224,0
"Colombia","CO18001",2018,69,0,NA,54,NA,0,15,69,4,0,12,0,8,0,4,0,8,0,4,174854.320044707,0.763,60.8767,1.1057,39.3631,94.84,0,0.0231,60.8767,0.6911,0,0.6911,60.1856,60.2087,26956152164,0,1,0.00044964028777,2224,1
"Colombia","CO18001",2019,78,0,NA,59,NA,0,19,78,4,0,12,0,8,0,4,0,8,0,4,176269.476912116,0.768,60.7443,1.0876,39.1866,94.8536,0,0.0225,60.7443,0.6911,0,0.6911,60.0532,60.0757,27020392735,0,0,0,2224,0
"Colombia","CO18029",2007,3,0,NA,2,NA,0,1,3,4,NA,12,0,8,0,4,NA,8,NA,4,6334.7750357604,0.71,11.4382,2.2575,30.0785,79.1804,0,0,11.4382,0.285,0,0.285,11.1532,11.1532,4181129637,0,0,0,362,0
"Colombia","CO18029",2008,1,0,NA,0,NA,0,1,1,4,NA,12,0,8,0,4,NA,8,NA,4,6409.99644384027,0.716,11.2882,2.2092,29.9354,79.0239,0,0,11.2882,0.285,0,0.285,11.0032,11.0032,4094923774,0,0,0,362,0
"Colombia","CO18029",2009,2,0,NA,1,NA,0,1,2,4,0,12,0,8,0,4,0,8,0,4,6485.21785192013,0.722,11.1248,2.2769,29.4555,79.038,0,0,11.1248,0.285,0,0.285,10.8398,10.8398,4014929040,0,0,0,362,0
"Colombia","CO18029",2010,1,0,NA,1,NA,0,0,1,4,0,12,0,8,0,4,0,8,0,4,6560.43926,0.726,11.1074,2.2527,29.4754,78.9961,0,0,11.1074,0.285,0,0.285,10.8224,10.8224,4147151998,0,0,0,361,0
"Colombia","CO18029",2011,39,0,NA,1,NA,0,38,39,4,0,12,0,8,0,4,0,8,0,4,6626.46367129803,0.733,11.6887,2.2986,30.6311,79.2475,0,0,11.6887,0.285,0,0.285,11.4037,11.4037,4030497026,0,0,0,362,0
"Colombia","CO18029",2012,4,0,NA,3,NA,0,1,4,4,0,12,0,8,0,4,0,8,0,4,6692.48808259607,0.734,12.4455,2.4944,32.7418,79.1755,0,0,12.4455,0.285,0,0.285,12.1605,12.1605,4029208942,0,0,0,362,0
"Colombia","CO18029",2013,0,0,NA,0,NA,0,0,0,4,0,12,0,8,0,4,0,8,0,4,6758.5124938941,0.746,12.9406,2.5911,34.2227,79.0372,0,0,12.9406,0.285,0,0.285,12.6556,12.6556,4019564413,0,0,0,362,0
"Colombia","CO18029",2014,1,0,NA,1,NA,0,0,1,4,0,12,0,8,0,4,0,8,0,4,6824.53690519214,0.75,12.4467,2.4992,32.8497,79.0934,0,0,12.4467,0.285,0,0.285,12.1617,12.1617,4106585800,0,0,0,362,0
"Colombia","CO18029",2015,1,0,NA,1,NA,0,0,1,4,0,12,0,8,0,4,0,8,0,4,6890.56131649017,0.754,11.657,2.3542,30.7887,79.0793,0,0,11.657,0.285,0,0.285,11.372,11.372,4056470429,0,0,0,362,0
"Colombia","CO18029",2016,1,1,NA,0,NA,0,0,1,4,0,12,0,8,0,4,0,8,0,4,6947.71676120758,0.759,11.2305,2.2116,29.3545,79.3288,0,0,11.2305,0.285,0,0.285,10.9455,10.9455,4139724958,0,0,0,362,0
"Colombia","CO18029",2017,0,0,NA,0,NA,0,0,0,4,0,12,0,8,0,4,0,8,0,4,7004.87220592498,0.761,10.8467,2.185,28.3167,79.3531,0,0,10.8467,0.285,0,0.285,10.5617,10.5617,4057477853,0,0,0,362,0
"Colombia","CO18029",2018,2,0,NA,2,NA,0,0,2,4,0,12,0,8,0,4,0,8,0,4,7062.02765064239,0.763,10.6349,2.1778,27.8124,79.3326,0,0,10.6349,0.285,0,0.285,10.3499,10.3499,4223199822,0,0,0,362,0
"Colombia","CO18029",2019,0,0,NA,0,NA,0,0,0,4,0,12,0,8,0,4,0,8,0,4,7119.18309535979,0.768,10.7541,2.0666,27.455,79.8417,0,0,10.7541,0.285,0,0.285,10.4691,10.4691,4217083723,0,0,0,362,0
"Colombia","CO18094",2007,1,0,NA,0,NA,0,1,1,4,NA,12,0,8,0,4,NA,8,NA,4,13152.6991577158,0.71,60.9083,0.9307,32.2146,95.7586,0,0.0015,60.9083,0.7711,0,0.7711,60.1372,60.1387,11958737501,0,1,0.001924927815207,1039,2
"Colombia","CO18094",2008,10,0,NA,10,NA,0,0,10,4,NA,12,0,8,0,4,NA,8,NA,4,13308.8790551439,0.716,60.565,0.9064,32.2973,95.7262,0,0,60.565,0.7711,0,0.7711,59.7939,59.7939,11720051167,0,0,0,1039,0
"Colombia","CO18094",2009,3,0,NA,3,NA,0,0,3,4,0,12,0,8,0,4,0,8,0,4,13465.0589525719,0.722,60.235,0.9249,32.2859,95.7043,0,0,60.235,0.7711,0,0.7711,59.4639,59.4639,11501413743,0,0,0,1039,0
"Colombia","CO18094",2010,0,0,NA,0,NA,0,0,0,4,0,12,0,8,0,4,0,8,0,4,13621.23885,0.726,60.2102,0.9408,32.3056,95.7003,0,5e-04,60.2102,0.7711,0,0.7711,59.4391,59.4396,11857886617,0,0,0,1042,0
"Colombia","CO18094",2011,3,0,NA,3,NA,0,0,3,4,0,12,0,8,0,4,0,8,0,4,13758.3233064671,0.733,60.3402,0.9517,33.2173,95.5886,0,5e-04,60.3402,0.7711,0,0.7711,59.5691,59.5696,11547160693,0,0,0,1039,0
"Colombia","CO18094",2012,15,0,NA,15,NA,0,0,15,4,0,12,0,8,0,4,0,8,0,4,13895.4077629342,0.734,60.4473,0.9526,33.5961,95.5458,0,5e-04,60.4473,0.7711,0,0.7711,59.6762,59.6767,11539358121,0,0,0,1039,0
"Colombia","CO18094",2013,2,0,NA,2,NA,0,0,2,4,0,12,0,8,0,4,0,8,0,4,14032.4922194014,0.746,60.41,0.9643,33.9543,95.496,0,5e-04,60.41,0.7711,0,0.7711,59.6389,59.6394,11519496910,0,0,0,1039,0
"Colombia","CO18094",2014,4,0,NA,4,NA,0,0,4,4,0,12,0,8,0,4,0,8,0,4,14169.5766758685,0.75,60.4047,0.9475,33.4995,95.5586,0,0,60.4047,0.7711,0,0.7711,59.6336,59.6336,11756910166,0,0,0,1039,0
"Colombia","CO18094",2015,1,0,NA,1,NA,0,0,1,4,0,12,0,8,0,4,0,8,0,4,14306.6611323356,0.754,60.5188,0.9173,33.6011,95.5537,0,0,60.5188,0.7711,0,0.7711,59.7477,59.7477,11609079621,0,0,0,1039,0
"Colombia","CO18094",2016,3,0,NA,2,NA,0,1,3,4,0,12,0,8,0,4,0,8,0,4,14425.3312390804,0.759,60.7045,0.9207,33.5546,95.5747,0,0.0019,60.7045,0.7711,0,0.7711,59.9334,59.9353,11842112239,0,0,0,1039,0
"Colombia","CO18094",2017,2,0,NA,2,NA,0,0,2,4,0,12,0,8,0,4,0,8,0,4,14544.0013458251,0.761,61.1709,0.8946,33.5548,95.607,0,5e-04,61.1709,0.7711,0,0.7711,60.3998,60.4003,11610874953,0,0,0,1039,0
"Colombia","CO18094",2018,7,0,NA,6,NA,0,1,7,4,0,12,0,8,0,4,0,8,0,4,14662.6714525699,0.763,61.4728,0.8879,33.5517,95.6297,0,0,61.4728,0.7711,0,0.7711,60.7017,60.7017,12076228711,0,0,0,1039,0
"Colombia","CO18094",2019,2,0,NA,2,NA,0,0,2,4,0,12,0,8,0,4,0,8,0,4,14781.3415593146,0.768,61.6724,0.8577,33.5176,95.649,0,8e-04,61.6724,0.7711,0,0.7711,60.9013,60.9021,12072027115,0,0,0,1039,0
"Colombia","CO18150",2007,60,0,NA,45,NA,0,15,60,4,NA,12,0,8,0,4,NA,8,NA,4,31032.3192514623,0.71,84.2794,0.2946,16.1926,98.4647,0,0.2561,84.2794,0.9601,0,0.9601,83.3193,83.5754,142222425515,0,1,0.005650731007265,11149,63
"Colombia","CO18150",2008,49,0,NA,34,NA,0,15,49,4,NA,12,0,8,0,4,NA,8,NA,4,31400.8082076415,0.716,83.615,0.2943,15.9365,98.4771,0,0.2479,83.615,0.9601,0,0.9601,82.6549,82.9028,139021125289,0,2,0.001793882859449,11149,20
"Colombia","CO18150",2009,63,0,NA,43,NA,0,20,63,4,0,12,0,8,0,4,0,8,0,4,31769.2971638208,0.722,82.7035,0.3171,15.7034,98.483,0,0.299,82.7035,0.9601,0,0.9601,81.7434,82.0424,136632535413,0,1,0.000269082428917,11149,3
"Colombia","CO18150",2010,51,0,NA,50,NA,0,1,51,4,0,12,0,8,0,4,0,8,0,4,32137.78612,0.726,82.1036,0.3343,15.9331,98.4495,0,0.253,82.1036,0.9601,0,0.9601,81.1435,81.3965,141670862786,0,1,0.001435106287559,11149,16
"Colombia","CO18150",2011,63,0,NA,62,NA,0,1,63,4,0,12,0,8,0,4,0,8,0,4,32461.2215343331,0.733,81.7018,0.3463,16.1705,98.4189,0,0.2488,81.7018,0.9601,0,0.9601,80.7417,80.9905,136417799562,0,1,0.000538164857835,11149,6
"Colombia","CO18150",2012,53,1,NA,51,NA,0,1,53,4,0,12,0,8,0,4,0,8,0,4,32784.6569486663,0.734,80.9827,0.3686,16.6575,98.3571,0,0.2445,80.9827,0.9601,0,0.9601,80.0226,80.2671,137302022164,0,2,0.001793882859449,11149,20
"Colombia","CO18150",2013,59,1,NA,57,NA,0,1,59,4,0,12,0,8,0,4,0,8,0,4,33108.0923629994,0.746,79.937,0.3838,17.0364,98.2976,0,0.2405,79.937,0.9601,0,0.9601,78.9769,79.2174,136392460013,0,1,0.001524800430532,11149,17
"Colombia","CO18150",2014,36,1,NA,32,NA,0,3,36,4,0,12,0,8,0,4,0,8,0,4,33431.5277773326,0.75,78.5613,0.4183,17.4588,98.225,0,0.2999,78.5613,0.9601,0,0.9601,77.6012,77.9011,140337607123,0,1,0.00107632971567,11149,12
"Colombia","CO18150",2015,20,0,NA,20,NA,0,0,20,4,0,12,0,8,0,4,0,8,0,4,33754.9631916657,0.754,77.4249,0.4476,17.3673,98.2083,0,0.275,77.4249,0.9601,0,0.9601,76.4648,76.7398,138990347916,0,1,0.00035877657189,11149,4
"Colombia","CO18150",2016,45,0,NA,43,NA,0,2,45,4,0,12,0,8,0,4,0,8,0,4,34034.9519899666,0.759,76.3831,0.4603,17.3661,98.1838,0,0.268,76.3831,0.9601,0,0.9601,75.423,75.691,141803481446,0,1,0.004933177863486,11149,55
"Colombia","CO18150",2017,61,0,NA,60,NA,0,1,61,4,0,12,0,8,0,4,0,8,0,4,34314.9407882675,0.761,75.7469,0.4845,18.216,98.0793,0,0.266,75.7469,0.9601,0,0.9601,74.7868,75.0528,138197657978,0,1,0.000627859000807,11149,7
"Colombia","CO18150",2018,41,0,NA,26,NA,0,15,41,4,0,12,0,8,0,4,0,8,0,4,34594.9295865685,0.763,74.0695,0.5187,18.9873,97.9538,0,0.2856,74.0695,0.9601,0,0.9601,73.1094,73.395,144067385337,0,1,0.004395013005651,11149,49
"Colombia","CO18150",2019,32,0,NA,23,NA,0,9,32,4,0,12,0,8,0,4,0,8,0,4,34874.9183848694,0.768,72.0444,0.5509,18.9646,97.8987,0,0.3645,72.0444,0.9601,0,0.9601,71.0843,71.4488,144717495678,0,0,0,11149,0
"Colombia","CO18205",2007,31,0,NA,2,NA,0,29,31,4,NA,12,0,8,0,4,NA,8,NA,4,9287.16944155531,0.71,45.0611,1.4445,56.3829,90.019,0,0.0737,45.0611,0,0,0,45.0611,45.1348,3968162987,0,0,0,356,0
"Colombia","CO18205",2008,13,0,NA,5,NA,0,8,13,4,NA,12,0,8,0,4,NA,8,NA,4,9397.44864203688,0.716,43.4057,1.5661,55.3228,89.8344,0,0.0393,43.4057,0,0,0,43.4057,43.445,3883695034,0,0,0,356,0
"Colombia","CO18205",2009,8,0,NA,4,NA,0,4,8,4,0,12,0,8,0,4,0,8,0,4,9507.72784251844,0.722,41.7878,1.6281,54.2776,89.6373,0,0.0314,41.7878,0,0,0,41.7878,41.8192,3805583351,0,0,0,356,0
"Colombia","CO18205",2010,26,0,NA,1,NA,0,25,26,4,0,12,0,8,0,4,0,8,0,4,9618.007043,0.726,41.3511,1.6976,53.4674,89.6779,0,0.0371,41.3511,0,0,0,41.3511,41.3882,3937646957,0,0,0,354,0
"Colombia","CO18205",2011,2,0,NA,1,NA,0,1,2,4,0,12,0,8,0,4,0,8,0,4,9714.80288896236,0.733,41.1277,1.6108,54.1935,89.4696,0,0.0565,41.1277,0,0,0,41.1277,41.1842,3821188572,0,0,0,356,0
"Colombia","CO18205",2012,8,0,NA,7,NA,0,1,8,4,0,12,0,8,0,4,0,8,0,4,9811.59873492472,0.734,40.7161,1.6232,54.1912,89.351,0,0.0411,40.7161,0,0,0,40.7161,40.7572,3820410857,0,0,0,356,0
"Colombia","CO18205",2013,5,0,NA,3,NA,0,2,5,4,0,12,0,8,0,4,0,8,0,4,9908.39458088708,0.746,40.5039,1.6728,55.1334,89.1083,0,0.0677,40.5039,0,0,0,40.5039,40.5716,3809469777,0,0,0,356,0
"Colombia","CO18205",2014,3,0,NA,3,NA,0,0,3,4,0,12,0,8,0,4,0,8,0,4,10005.1904268494,0.75,38.9746,1.7969,54.078,88.9056,0,0.0878,38.9746,0,0,0,38.9746,39.0624,3893971942,0,0,0,356,0
"Colombia","CO18205",2015,5,0,NA,4,NA,0,1,5,4,0,12,0,8,0,4,0,8,0,4,10101.9862728118,0.754,37.4328,1.9036,53.3251,88.6157,0,0.0475,37.4328,0,0,0,37.4328,37.4803,3847651786,0,0,0,356,0
"Colombia","CO18205",2016,4,0,NA,3,NA,0,1,4,4,0,12,0,8,0,4,0,8,0,4,10185.7796724319,0.759,36.3273,1.9111,52.3507,88.4851,0,0.0269,36.3273,0,0,0,36.3273,36.3542,3928104562,0,0,0,356,0
"Colombia","CO18205",2017,2,0,NA,2,NA,0,0,2,4,0,12,0,8,0,4,0,8,0,4,10269.5730720519,0.761,36.34,1.7845,51.5931,88.6477,0,0.0445,36.34,0,0,0,36.34,36.3845,3848917268,0,0,0,356,0
"Colombia","CO18205",2018,3,0,NA,2,NA,0,1,3,4,0,12,0,8,0,4,0,8,0,4,10353.366471672,0.763,35.9837,1.8044,50.8764,88.6912,0,0.0321,35.9837,0,0,0,35.9837,36.0158,4007653195,0,0,0,356,0
"Colombia","CO18205",2019,2,0,NA,1,NA,0,1,2,4,0,12,0,8,0,4,0,8,0,4,10437.159871292,0.768,34.8249,1.859,49.63,88.5963,0,0.0157,34.8249,0,0,0,34.8249,34.8406,3998026844,0,0,0,356,0
"Colombia","CO18247",2007,4,0,NA,0,NA,0,4,4,4,NA,12,0,8,0,4,NA,8,NA,4,20302.645557277,0.71,47.1244,1.5069,30.8048,94.5949,0,0.3559,47.1244,0,0,0,47.1244,47.4803,12011573088,0,0,0,963,0
"Colombia","CO18247",2008,18,0,NA,8,NA,0,10,18,4,NA,12,0,8,0,4,NA,8,NA,4,20543.7265048514,0.716,46.9994,1.5177,30.8174,94.5835,0,0.2436,46.9994,0,0,0,46.9994,47.243,11792904871,0,0,0,963,0
"Colombia","CO18247",2009,10,0,NA,6,NA,0,4,10,4,0,12,0,8,0,4,0,8,0,4,20784.8074524257,0.722,46.1529,1.5304,29.8191,94.6557,0,0.2589,46.1529,0,0,0,46.1529,46.4118,11592041995,0,0,0,963,0
"Colombia","CO18247",2010,8,0,NA,5,NA,0,3,8,4,0,12,0,8,0,4,0,8,0,4,21025.8884,0.726,46.2429,1.5268,29.6965,94.6869,0,0.2144,46.2429,0,0,0,46.2429,46.4573,11932755770,0,0,0,963,0
"Colombia","CO18247",2011,10,0,NA,10,NA,0,0,10,4,0,12,0,8,0,4,0,8,0,4,21237.4934149596,0.733,46.171,1.5403,29.7858,94.6592,0,0.2346,46.171,0,0,0,46.171,46.4056,11608738134,0,0,0,963,0
"Colombia","CO18247",2012,17,0,NA,17,NA,0,0,17,4,0,12,0,8,0,4,0,8,0,4,21449.0984299193,0.734,45.7417,1.5078,29.2102,94.7097,0,0.1987,45.7417,0,0,0,45.7417,45.9404,11623074938,0,0,0,963,0
"Colombia","CO18247",2013,11,0,NA,11,NA,0,0,11,4,0,12,0,8,0,4,0,8,0,4,21660.7034448789,0.746,45.6895,1.5394,29.5075,94.6479,0,0.2703,45.6895,0,0,0,45.6895,45.9598,11601714491,0,0,0,963,0
"Colombia","CO18247",2014,3,0,NA,3,NA,0,0,3,4,0,12,0,8,0,4,0,8,0,4,21872.3084598386,0.75,46.0285,1.572,30.3414,94.5405,0,0.2315,46.0285,0,0,0,46.0285,46.26,11856283219,0,0,0,963,0
"Colombia","CO18247",2015,5,0,NA,5,NA,0,0,5,4,0,12,0,8,0,4,0,8,0,4,22083.9134747982,0.754,46.2325,1.6407,31.2868,94.4076,0,0.1988,46.2325,0,0,0,46.2325,46.4313,11708801390,0,0,0,963,0
"Colombia","CO18247",2016,8,0,NA,6,NA,0,2,8,4,0,12,0,8,0,4,0,8,0,4,22267.093903017,0.759,46.475,1.6669,31.9188,94.3253,0,0.1709,46.475,0,0,0,46.475,46.6459,11936556660,0,0,0,963,0
"Colombia","CO18247",2017,8,0,NA,8,NA,0,0,8,4,0,12,0,8,0,4,0,8,0,4,22450.2743312359,0.761,46.4869,1.6516,31.9884,94.3127,0,0.1484,46.4869,0,0,0,46.4869,46.6353,11690502265,0,0,0,963,0
"Colombia","CO18247",2018,14,0,NA,14,NA,0,0,14,4,0,12,0,8,0,4,0,8,0,4,22633.4547594547,0.763,46.0409,1.6272,31.369,94.3689,0,0.1503,46.0409,0,0,0,46.0409,46.1912,12135058448,0,0,0,963,0
"Colombia","CO18247",2019,11,0,NA,11,NA,0,0,11,4,0,12,0,8,0,4,0,8,0,4,22816.6351876736,0.768,46.1156,1.6633,31.6602,94.3267,0,0.15,46.1156,0,0,0,46.1156,46.2656,12188108512,0,0,0,963,0
"Colombia","CO18256",2007,3,0,NA,0,NA,0,3,3,4,NA,12,0,8,0,4,NA,8,NA,4,16706.9623377327,0.71,35.7243,1.5621,27.6233,93.5424,0,0.0669,35.7243,0,0,0,35.7243,35.7912,13300186509,0,1,0.00093023255814,1075,1
"Colombia","CO18256",2008,12,0,NA,5,NA,0,7,12,4,NA,12,0,8,0,4,NA,8,NA,4,16905.3468484885,0.716,35.5154,1.5726,27.6408,93.5078,0,0.0638,35.5154,0,0,0,35.5154,35.5792,13049657008,0,0,0,1075,0
"Colombia","CO18256",2009,7,0,NA,2,NA,0,5,7,4,0,12,0,8,0,4,0,8,0,4,17103.7313592442,0.722,34.9325,1.5694,26.9227,93.5645,0,0.0543,34.9325,0,0,0,34.9325,34.9868,12822467901,0,1,0.00093023255814,1075,1
"Colombia","CO18256",2010,40,0,NA,8,NA,0,32,40,4,0,12,0,8,0,4,0,8,0,4,17302.11587,0.726,35.159,1.5581,27.0905,93.5614,0,0.058,35.159,0,0,0,35.159,35.217,13209114520,0,0,0,1074,0
"Colombia","CO18256",2011,3,0,NA,3,NA,0,0,3,4,0,12,0,8,0,4,0,8,0,4,17476.2447586545,0.733,35.0411,1.5832,27.3483,93.482,0,0.0708,35.0411,0,0,0,35.0411,35.1119,12841800116,0,0,0,1075,0
"Colombia","CO18256",2012,8,0,NA,8,NA,0,0,8,4,0,12,0,8,0,4,0,8,0,4,17650.373647309,0.734,34.7918,1.6366,27.2264,93.4611,0,0.0682,34.7918,0,0,0,34.7918,34.86,12858556367,0,0,0,1075,0
"Colombia","CO18256",2013,7,0,NA,7,NA,0,0,7,4,0,12,0,8,0,4,0,8,0,4,17824.5025359634,0.746,35.5311,1.7339,29.3652,93.1101,0,0.0595,35.5311,0,0,0,35.5311,35.5906,12829443166,0,0,0,1075,0
"Colombia","CO18256",2014,1,0,NA,1,NA,0,0,1,4,0,12,0,8,0,4,0,8,0,4,17998.6314246179,0.75,36.0312,1.7476,30.4106,92.9728,0,0.0577,36.0312,0,0,0,36.0312,36.0889,13119767262,0,0,0,1075,0
"Colombia","CO18256",2015,3,0,NA,3,NA,0,0,3,4,0,12,0,8,0,4,0,8,0,4,18172.7603132724,0.754,36.3837,1.7476,31.4637,92.8147,0,0.0543,36.3837,0,0,0,36.3837,36.438,12957438036,0,0,0,1075,0
"Colombia","CO18256",2016,3,0,NA,3,NA,0,0,3,4,0,12,0,8,0,4,0,8,0,4,18323.49872303,0.759,36.6883,1.7541,31.9991,92.7542,0,0.0571,36.6883,0,0,0,36.6883,36.7454,13211121960,0,0,0,1075,0
"Colombia","CO18256",2017,2,0,NA,2,NA,0,0,2,4,0,12,0,8,0,4,0,8,0,4,18474.2371327876,0.761,36.8807,1.729,31.9224,92.804,0,0.0578,36.8807,0,0,0,36.8807,36.9385,12940116824,0,0,0,1075,0
"Colombia","CO18256",2018,0,0,NA,0,NA,0,0,0,4,0,12,0,8,0,4,0,8,0,4,18624.9755425453,0.763,36.8647,1.7088,32.0079,92.7834,0,0.0721,36.8647,0,0,0,36.8647,36.9368,13440205816,0,0,0,1075,0
"Colombia","CO18256",2019,2,0,NA,2,NA,0,0,2,4,0,12,0,8,0,4,0,8,0,4,18775.7139523029,0.768,37.2573,1.763,32.8178,92.6902,0,0.0726,37.2573,0,0,0,37.2573,37.3299,13485952232,0,0,0,1075,0
"Colombia","CO18410",2007,24,0,NA,4,NA,0,20,24,4,NA,12,0,8,0,4,NA,8,NA,4,21731.0114508866,0.71,33.7295,1.8384,53.1692,87.379,0,0.0084,33.7295,0.073,0,0.073,33.6565,33.6649,18273885197,0,1,0.008064516129032,1488,12
"Colombia","CO18410",2008,7,0,NA,3,NA,0,4,7,4,NA,12,0,8,0,4,NA,8,NA,4,21989.0533239244,0.716,33.054,1.8272,52.5335,87.2858,0,0.0024,33.054,0.073,0,0.073,32.981,32.9834,17908532845,0,1,0.002688172043011,1488,4
"Colombia","CO18410",2009,33,0,NA,2,NA,0,31,33,4,0,12,0,8,0,4,0,8,0,4,22247.0951969622,0.722,31.6246,1.8907,51.9905,86.8473,0,0.0031,31.6246,0.073,0,0.073,31.5516,31.5547,17584484814,0,1,0.003360215053763,1488,5
"Colombia","CO18410",2010,13,0,NA,6,NA,0,7,13,4,0,12,0,8,0,4,0,8,0,4,22505.13707,0.726,31.0285,1.9537,52.0387,86.5751,0,0.0022,31.0285,0.073,0,0.073,30.9555,30.9577,18144944104,0,1,0.004704301075269,1488,7
"Colombia","CO18410",2011,9,0,NA,7,NA,0,2,9,4,0,12,0,8,0,4,0,8,0,4,22731.6292853354,0.733,30.5902,2.0054,52.2773,86.3216,0,0.0017,30.5902,0.073,0,0.073,30.5172,30.5189,17609415066,0,1,0.001344086021505,1488,2
"Colombia","CO18410",2012,10,2,NA,8,NA,0,0,10,4,0,12,0,8,0,4,0,8,0,4,22958.1215006708,0.734,30.2388,2.0348,52.4852,86.1033,0,0.0015,30.2388,0.073,0,0.073,30.1658,30.1673,17641124384,0,0,0,1488,0
"Colombia","CO18410",2013,11,0,NA,11,NA,0,0,11,4,0,12,0,8,0,4,0,8,0,4,23184.6137160062,0.746,31.5911,2.1119,56.1975,85.7603,0,0.0011,31.5911,0.073,0,0.073,31.5181,31.5192,17585733381,0,0,0,1488,0
"Colombia","CO18410",2014,11,1,NA,9,NA,0,1,11,4,0,12,0,8,0,4,0,8,0,4,23411.1059313416,0.75,32.4966,2.1201,57.8775,85.7401,0,0.0014,32.4966,0.073,0,0.073,32.4236,32.425,18006764674,0,0,0,1488,0
"Colombia","CO18410",2015,8,0,NA,8,NA,0,0,8,4,0,12,0,8,0,4,0,8,0,4,23637.598146677,0.754,32.975,2.1107,59.0264,85.6714,0,8e-04,32.975,0.073,0,0.073,32.902,32.9028,17790072927,0,0,0,1488,0
"Colombia","CO18410",2016,3,0,NA,3,NA,0,0,3,4,0,12,0,8,0,4,0,8,0,4,23833.6659871101,0.759,32.7788,2.0854,58.8432,85.6295,0,0.0011,32.7788,0.073,0,0.073,32.7058,32.7069,18146636624,0,1,0.002016129032258,1488,3
"Colombia","CO18410",2017,5,0,NA,5,NA,0,0,5,4,0,12,0,8,0,4,0,8,0,4,24029.7338275432,0.761,33.2229,2.0025,58.3583,85.9309,0,9e-04,33.2229,0.073,0,0.073,33.1499,33.1508,17768620037,0,0,0,1488,0
"Colombia","CO18410",2018,6,0,NA,6,NA,0,0,6,4,0,12,0,8,0,4,0,8,0,4,24225.8016679764,0.763,33.6005,1.946,58.9546,85.948,0,9e-04,33.6005,0.073,0,0.073,33.5275,33.5284,18473021624,0,0,0,1488,0
