"country","COD","year","health","chagas","hantavirus","cutaneous_leishmaniasis","visceral_leishmaniasis","rickettsia","malaria","zoonotic","n_zoo","fire_related","n_fire","acute","n_acute","chronic","n_chronic","respiratory","n_resp","cardiovascular","n_card","pop","IDH","for_PLAND","for_PD","for_ED","for_AI","savanna_PLAND","notforest_PLAND","FS_PLAND","tot_IT","NOTackn_IT","acknlgd_IT","FS_noIT","habitat_noIT","pm25_SUM","fire_MIN","fire_MAX","fire_MEAN","fire_COUNT","fire_SUM"
"Bolivia","BO010101",2001,25407,572,NA,4,NA,NA,120,696,3,24711,3,12382,2,12329,1,12382,2,12329,4,151512.911190032,0.632,9.5574,1.435,25.7634,78.7433,0,48.07,9.5574,0,0,0,9.5574,57.6274,11304882181,0,0,0,1470,0
"Bolivia","BO010101",2002,17899,1671,NA,4,NA,NA,65,1740,3,16159,3,9230,2,6929,1,9230,2,6929,4,154315.718661784,0.63,9.5689,1.4356,25.7602,78.7719,0,48.078,9.5689,0,0,0,9.5689,57.6469,12461473067,0,0,0,1470,0
"Bolivia","BO010101",2003,9074,1813,NA,4,NA,NA,32,1849,3,7225,3,7225,2,0,1,7225,2,0,4,157118.526133537,0.627,9.5234,1.438,25.6728,78.7436,0,48.0284,9.5234,0,0,0,9.5234,57.5518,11689896778.5,0,0,0,1470,0
"Bolivia","BO010101",2004,8549,0,NA,4,NA,NA,39,43,3,8506,3,8506,2,0,1,8506,2,NA,4,159921.333605289,0.626,9.5835,1.4332,25.7542,78.8098,0,47.9692,9.5835,0,0,0,9.5835,57.5527,13993886217,0,0,0,1470,0
"Bolivia","BO010101",2005,7463,0,NA,0,NA,NA,28,28,3,7435,3,7435,2,0,1,7435,2,NA,4,162724.141077041,0.635,9.6467,1.432,25.7768,78.9304,0,48.0613,9.6467,0,0,0,9.6467,57.708,13613956802,0,0,0,1470,0
"Bolivia","BO010101",2006,7690,0,NA,13,NA,NA,21,34,3,7656,3,7656,2,0,1,7656,2,NA,4,165551.724201633,0.638,9.6736,1.4285,25.786,78.9816,0,48.0926,9.6736,0,0,0,9.6736,57.7662,11660390255,0,0,0,1470,0
"Bolivia","BO010101",2007,9135,0,NA,5,NA,NA,16,21,3,9114,3,9114,2,0,1,9114,2,NA,4,168379.307326225,0.645,9.5952,1.4421,25.7206,78.8632,0,48.1353,9.5952,0,0,0,9.5952,57.7305,14432569463,0,0,0,1470,0
"Bolivia","BO010101",2008,8047,0,NA,5,NA,NA,249,254,3,7793,3,7793,2,0,1,7793,2,NA,4,171206.890450816,0.652,9.5465,1.4338,25.6285,78.8325,0,48.1857,9.5465,0,0,0,9.5465,57.7322,11221599502,0,0,0,1470,0
"Bolivia","BO010101",2009,7087,0,NA,1,NA,NA,3,4,3,7083,3,7083,2,0,1,7083,2,NA,4,174034.473575408,0.658,9.5993,1.4386,25.7826,78.8206,0,48.1788,9.5993,0,0,0,9.5993,57.7781,10904762212.5,0,0,0,1470,0
"Bolivia","BO010101",2010,6906,834,NA,2,NA,NA,0,836,3,6070,3,6070,2,0,1,6070,2,NA,4,176862.0567,0.662,9.5893,1.4386,25.8045,78.7804,0,48.1931,9.5893,0,0,0,9.5893,57.7824,14239651164,0,0,0,1472,0
"Bolivia","BO010101",2011,7583,301,NA,15,NA,NA,0,316,3,7267,3,7267,2,0,1,7267,2,NA,4,179738.214129455,0.668,9.5714,1.4386,25.8261,78.7229,0,48.1707,9.5714,0,0,0,9.5714,57.7421,11649315499,0,0,0,1470,0
"Bolivia","BO010101",2012,7739,236,NA,4,NA,NA,0,240,3,7499,3,7499,2,0,1,7499,2,NA,4,182614.37155891,0.674,9.5904,1.4499,25.8936,78.709,0,48.1356,9.5904,0,0,0,9.5904,57.726,11181583553,0,0,0,1470,0
"Bolivia","BO010101",2013,6547,240,NA,22,NA,NA,1,263,3,6284,3,6284,2,0,1,6284,2,NA,4,185490.528988364,0.682,9.5836,1.4511,25.8998,78.6882,0,48.2109,9.5836,0,0,0,9.5836,57.7945,10611909766,0,0,0,1470,0
"Bolivia","BO010101",2014,5617,109,NA,5,NA,NA,0,114,3,5503,3,5503,2,0,1,5503,2,NA,4,188366.686417819,0.684,9.5867,1.4499,25.9101,78.6858,0,48.4168,9.5867,0,0,0,9.5867,58.0035,11250870485,0,0,0,1470,0
"Bolivia","BO010101",2015,6179,326,NA,33,NA,NA,36,395,3,5784,3,5784,2,0,1,5784,2,NA,4,191242.843847274,0.69,9.6179,1.4457,25.9207,78.7466,0,48.5714,9.6179,0,0,0,9.6179,58.1893,11803901114.5,0,0,0,1470,0
"Bolivia","BO010101",2016,5430,264,NA,27,NA,NA,189,480,3,4950,3,4950,2,0,1,4950,2,NA,4,194180.100931167,0.701,9.6272,1.4427,25.8849,78.797,0,48.6263,9.6272,0,0,0,9.6272,58.2535,11711226666,0,0,0,1470,0
"Bolivia","BO010101",2017,4765,276,NA,16,NA,NA,478,770,3,3995,3,3995,2,0,1,3995,2,NA,4,197117.35801506,0.708,9.6242,1.4499,25.9116,78.768,0,48.6293,9.6242,0,0,0,9.6242,58.2535,11814628995,0,0,0,1470,0
"Bolivia","BO010101",2018,5238,550,NA,26,NA,NA,525,1101,3,4137,3,4137,2,0,1,4137,2,NA,4,200054.615098952,0.714,9.5987,1.4475,25.9034,78.718,0,48.6919,9.5987,0,0,0,9.5987,58.2906,11170459172,0,0,0,1470,0
"Bolivia","BO010101",2019,6037,698,NA,19,NA,NA,229,946,3,5091,3,5091,2,0,1,5091,2,NA,4,202991.872182845,0.717,9.5832,1.4445,25.8683,78.7126,0,48.6979,9.5832,0,0,0,9.5832,58.2811,12272329400.5,0,0,0,1470,0
"Bolivia","BO010103",2001,952,0,NA,0,NA,NA,182,182,3,770,3,629,2,141,1,629,2,141,4,48389.4230263709,0.632,18.166,1.9889,40.1646,82.6056,0,74.7658,18.166,8.0701,0,8.0701,10.0959,84.8617,9579373458,0,0,0,1247,0
"Bolivia","BO010103",2002,814,3,NA,0,NA,NA,162,165,3,649,3,619,2,30,1,619,2,30,4,49284.5693918227,0.63,18.2254,1.9805,40.1606,82.6631,0,74.7174,18.2254,8.0701,0,8.0701,10.1553,84.8727,10563574241,0,0,0,1247,0
"Bolivia","BO010103",2003,897,1,NA,0,NA,NA,226,227,3,670,3,670,2,0,1,670,2,0,4,50179.7157572746,0.627,18.1201,1.9882,40.2786,82.5105,0,74.4466,18.1201,8.0701,0,8.0701,10.05,84.4966,9915096203.5,0,0,0,1247,0
"Bolivia","BO010103",2004,787,0,NA,0,NA,NA,139,139,3,648,3,648,2,0,1,648,2,NA,4,51074.8621227264,0.626,18.1352,1.9924,40.2516,82.5357,0,74.2708,18.1352,8.0701,0,8.0701,10.0651,84.3359,11973164172,0,0,0,1247,0
"Bolivia","BO010103",2005,727,0,NA,0,NA,NA,86,86,3,641,3,641,2,0,1,641,2,NA,4,51970.0084881782,0.635,18.173,1.9868,40.2839,82.5576,0,74.391,18.173,8.0701,0,8.0701,10.1029,84.4939,11649295907,0,0,0,1247,0
"Bolivia","BO010103",2006,737,0,NA,1,NA,NA,175,176,3,561,3,561,2,0,1,561,2,NA,4,52873.0676265426,0.638,18.2021,1.9812,40.2933,82.5819,0,74.4708,18.2021,8.0701,0,8.0701,10.132,84.6028,9902762218.5,0,0,0,1247,0
"Bolivia","BO010103",2007,436,0,NA,0,NA,NA,113,113,3,323,3,323,2,0,1,323,2,NA,4,53776.1267649069,0.645,18.1032,1.9917,40.2227,82.5181,0,74.3849,18.1032,8.0701,0,8.0701,10.0331,84.418,12305413566,0,0,0,1247,0
"Bolivia","BO010103",2008,237,0,NA,1,NA,NA,16,17,3,220,3,220,2,0,1,220,2,NA,4,54679.1859032713,0.652,18.0902,2,40.2229,82.5047,0,74.1945,18.0902,8.0701,0,8.0701,10.0201,84.2146,9520664343,0,0,0,1247,0
"Bolivia","BO010103",2009,212,0,NA,0,NA,NA,4,4,3,208,3,208,2,0,1,208,2,NA,4,55582.2450416356,0.658,18.1405,1.9903,40.2335,82.5483,0,74.1827,18.1405,8.0701,0,8.0701,10.0704,84.2531,9203711660,0,0,0,1247,0
"Bolivia","BO010103",2010,240,0,NA,0,NA,NA,0,0,3,240,3,240,2,0,1,240,2,NA,4,56485.30418,0.662,18.1738,1.9938,40.2695,82.5649,0,74.173,18.1738,8.0701,0,8.0701,10.1037,84.2767,12124398138,0,0,0,1246,0
"Bolivia","BO010103",2011,172,0,NA,1,NA,NA,2,3,3,169,3,169,2,0,1,169,2,NA,4,57403.8767164975,0.668,18.1882,2.0007,40.3139,82.5601,0,73.9211,18.1882,8.0701,0,8.0701,10.1181,84.0392,9869702947.5,0,0,0,1247,0
"Bolivia","BO010103",2012,269,0,NA,0,NA,NA,45,45,3,224,3,224,2,0,1,224,2,NA,4,58322.4492529951,0.674,18.212,1.9979,40.408,82.5415,0,73.7548,18.212,8.0701,0,8.0701,10.1419,83.8967,9461311890.5,0,0,0,1247,0
"Bolivia","BO010103",2013,164,0,NA,0,NA,NA,17,17,3,147,3,147,2,0,1,147,2,NA,4,59241.0217894926,0.682,18.2261,1.9924,40.463,82.5311,0,73.789,18.2261,8.0701,0,8.0701,10.156,83.945,8948829406.5,0,0,0,1247,0
"Bolivia","BO010103",2014,118,5,NA,0,NA,NA,0,5,3,113,3,113,2,0,1,113,2,NA,4,60159.5943259902,0.684,18.3027,1.9952,40.4893,82.5934,0,73.9938,18.3027,8.0701,0,8.0701,10.2326,84.2264,9524747711.5,0,0,0,1247,0
"Bolivia","BO010103",2015,92,33,NA,5,NA,NA,0,38,3,54,3,54,2,0,1,54,2,NA,4,61078.1668624877,0.69,18.3503,1.9917,40.4871,82.6392,0,74.1739,18.3503,8.0701,0,8.0701,10.2802,84.4541,10021234206,0,0,0,1247,0
"Bolivia","BO010103",2016,145,72,NA,10,NA,NA,0,82,3,63,3,63,2,0,1,63,2,NA,4,62016.2531173705,0.701,18.3702,1.9882,40.4913,82.6567,0,74.2728,18.3702,8.0701,0,8.0701,10.3001,84.5729,9920381715,0,0,0,1247,0
"Bolivia","BO010103",2017,54,16,NA,1,NA,NA,0,17,3,37,3,37,2,0,1,37,2,NA,4,62954.3393722533,0.708,18.3621,1.9861,40.4926,82.6481,0,74.2129,18.3621,8.0701,0,8.0701,10.292,84.5049,10022481522.5,0,0,0,1247,0
"Bolivia","BO010103",2018,158,58,NA,5,NA,NA,0,63,3,95,3,95,2,0,1,95,2,NA,4,63892.4256271362,0.714,18.3275,1.9882,40.4815,82.6197,0,74.3321,18.3275,8.0701,0,8.0701,10.2574,84.5895,9444458830.5,0,0,0,1247,0
"Bolivia","BO010103",2019,42,3,NA,0,NA,NA,4,7,3,35,3,35,2,0,1,35,2,NA,4,64830.511882019,0.717,18.225,1.9973,40.4769,82.5232,0,74.3414,18.225,8.0701,0,8.0701,10.1549,84.4963,10425831303.5,0,0,0,1247,0
"Bolivia","BO010201",2001,1023,0,NA,0,NA,NA,211,211,3,812,3,685,2,127,1,685,2,127,4,10638.4815847634,0.632,19.4587,0.7096,26.4297,89.2307,0,20.9142,19.4587,0,0,0,19.4587,40.3729,11536972543.5,0,0,0,1510,0
"Bolivia","BO010201",2002,659,2,NA,0,NA,NA,157,159,3,500,3,399,2,101,1,399,2,101,4,10835.2807501077,0.63,19.4626,0.7142,26.4595,89.2209,0,20.8799,19.4626,0,0,0,19.4626,40.3425,12828857011,0,1,0.001324503311258,1510,2
"Bolivia","BO010201",2003,557,0,NA,0,NA,NA,33,33,3,524,3,524,2,0,1,524,2,0,4,11032.0799154519,0.627,19.3995,0.7148,26.3929,89.2132,0,20.9769,19.3995,0,0,0,19.3995,40.3764,11916519705.5,0,1,0.003973509933775,1510,6
"Bolivia","BO010201",2004,608,0,NA,1,NA,NA,247,248,3,360,3,360,2,0,1,360,2,NA,4,11228.8790807962,0.626,19.3845,0.7142,26.3921,89.2052,0,21.0099,19.3845,0,0,0,19.3845,40.3944,13914178430,0,1,0.000662251655629,1510,1
"Bolivia","BO010201",2005,630,0,NA,0,NA,NA,228,228,3,402,3,402,2,0,1,402,2,NA,4,11425.6782461404,0.635,19.4544,0.7113,26.4472,89.2213,0,20.9258,19.4544,0,0,0,19.4544,40.3802,13498622150,0,1,0.003311258278146,1510,5
"Bolivia","BO010201",2006,1976,0,NA,0,NA,NA,1548,1548,3,428,3,428,2,0,1,428,2,NA,4,11624.2170469123,0.638,19.4734,0.7136,26.4613,89.2268,0,20.8888,19.4734,0,0,0,19.4734,40.3622,11836063123,0,0,0,1510,0
"Bolivia","BO010201",2007,650,0,NA,0,NA,NA,226,226,3,424,3,424,2,0,1,424,2,NA,4,11822.7558476842,0.645,19.3985,0.7125,26.4258,89.1997,0,20.9592,19.3985,0,0,0,19.3985,40.3577,14624308428,0,1,0.004635761589404,1510,7
"Bolivia","BO010201",2008,539,0,NA,1,NA,NA,257,258,3,281,3,281,2,0,1,281,2,NA,4,12021.2946484562,0.652,19.3022,0.7182,26.4066,89.1543,0,21.1549,19.3022,0,0,0,19.3022,40.4571,11374487523.5,0,1,0.004635761589404,1510,7
"Bolivia","BO010201",2009,796,0,NA,0,NA,NA,136,136,3,660,3,660,2,0,1,660,2,NA,4,12219.8334492281,0.658,19.2997,0.7252,26.4883,89.1189,0,21.1942,19.2997,0,0,0,19.2997,40.4939,11247046697.5,0,0,0,1510,0
"Bolivia","BO010201",2010,413,0,NA,0,NA,NA,19,19,3,394,3,394,2,0,1,394,2,NA,4,12418.37225,0.662,19.3146,0.724,26.5002,89.1227,0,21.1795,19.3146,0,0,0,19.3146,40.4941,14400725392,0,1,0.011920529801325,1510,18
"Bolivia","BO010201",2011,116,0,NA,3,NA,NA,6,9,3,107,3,107,2,0,1,107,2,NA,4,12620.3216989353,0.668,19.3568,0.7281,26.6274,89.0942,0,21.1411,19.3568,0,0,0,19.3568,40.4979,11859822540,0,0,0,1510,0
"Bolivia","BO010201",2012,213,4,NA,3,NA,NA,7,14,3,199,3,199,2,0,1,199,2,NA,4,12822.2711478706,0.674,19.417,0.7281,26.7102,89.0938,0,21.0437,19.417,0,0,0,19.417,40.4607,11452333762,0,0,0,1510,0
"Bolivia","BO010201",2013,159,18,NA,3,NA,NA,1,22,3,137,3,137,2,0,1,137,2,NA,4,13024.2205968059,0.682,19.4409,0.7258,26.6943,89.1138,0,20.9025,19.4409,0,0,0,19.4409,40.3434,10968383353.5,0,1,0.001324503311258,1510,2
"Bolivia","BO010201",2014,99,0,NA,0,NA,NA,46,46,3,53,3,53,2,0,1,53,2,NA,4,13226.1700457412,0.684,19.205,0.7414,26.8363,88.9214,0,21.0724,19.205,0,0,0,19.205,40.2774,11473754223,0,0,0,1510,0
"Bolivia","BO010201",2015,723,11,NA,4,NA,NA,658,673,3,50,3,50,2,0,1,50,2,NA,4,13428.1194946765,0.69,19.2225,0.7379,26.8634,88.92,0,20.9345,19.2225,0,0,0,19.2225,40.157,11978823771,0,0,0,1510,0
"Bolivia","BO010201",2016,317,0,NA,0,NA,NA,246,246,3,71,3,71,2,0,1,71,2,NA,4,13634.3590455054,0.701,19.2533,0.735,26.8709,88.935,0,20.8274,19.2533,0,0,0,19.2533,40.0807,11921975687.5,0,0,0,1510,0
"Bolivia","BO010201",2017,332,30,NA,1,NA,NA,275,306,3,26,3,26,2,0,1,26,2,NA,4,13840.5985963344,0.708,19.2847,0.7327,26.9021,88.9406,0,20.7508,19.2847,0,0,0,19.2847,40.0355,12021461883.5,0,1,0.000662251655629,1510,1
"Bolivia","BO010201",2018,199,21,NA,2,NA,NA,134,157,3,42,3,42,2,0,1,42,2,NA,4,14046.8381471633,0.714,19.3023,0.7344,26.922,88.943,0,20.7775,19.3023,0,0,0,19.3023,40.0798,11447469530,0,1,0.001986754966887,1510,3
"Bolivia","BO010201",2019,113,42,NA,0,NA,NA,0,42,3,71,3,71,2,0,1,71,2,NA,4,14253.0776979923,0.717,19.2815,0.7338,26.9237,88.9306,0,20.8171,19.2815,0,0,0,19.2815,40.0986,12429463869,0,0,0,1510,0
"Bolivia","BO010202",2001,789,0,NA,0,NA,NA,77,77,3,712,3,569,2,143,1,569,2,143,4,9480.54574334621,0.632,24.8967,0.7924,36.309,88.5182,0,27.8527,24.8967,0,0,0,24.8967,52.7494,9032633384.5,0,0,0,1179,0
"Bolivia","BO010202",2002,835,0,NA,0,NA,NA,55,55,3,780,3,666,2,114,1,666,2,114,4,9655.92448723315,0.63,24.9106,0.7938,36.2992,88.5274,0,27.7818,24.9106,0,0,0,24.9106,52.6924,10056841880,0,1,0.004240882103478,1179,5
"Bolivia","BO010202",2003,830,0,NA,0,NA,NA,49,49,3,781,3,781,2,0,1,781,2,0,4,9831.3032311201,0.627,24.825,0.7961,36.2484,88.5038,0,27.8655,24.825,0,0,0,24.825,52.6905,9332077445,0,1,0.000848176420696,1179,1
"Bolivia","BO010202",2004,651,0,NA,0,NA,NA,64,64,3,587,3,587,2,0,1,587,2,NA,4,10006.6819750071,0.626,24.7836,0.7946,36.225,88.492,0,27.8957,24.7836,0,0,0,24.7836,52.6793,11054517681,0,1,0.001696352841391,1179,2
"Bolivia","BO010202",2005,837,0,NA,0,NA,NA,124,124,3,713,3,713,2,0,1,713,2,NA,4,10182.060718894,0.635,24.8657,0.7938,36.2933,88.5084,0,27.7357,24.8657,0,0,0,24.8657,52.6014,10737512524,0,0,0,1179,0
"Bolivia","BO010202",2006,601,0,NA,2,NA,NA,18,20,3,581,3,581,2,0,1,581,2,NA,4,10358.9897431152,0.638,24.9047,0.7953,36.3193,88.5184,0,27.5849,24.9047,0,0,0,24.9047,52.4896,9289837639,0,0,0,1179,0
"Bolivia","BO010202",2007,677,0,NA,0,NA,NA,21,21,3,656,3,656,2,0,1,656,2,NA,4,10535.9187673364,0.645,24.8156,0.7931,36.2234,88.5079,0,27.6172,24.8156,0,0,0,24.8156,52.4328,11557461586,0,0,0,1179,0
"Bolivia","BO010202",2008,551,0,NA,0,NA,NA,16,16,3,535,3,535,2,0,1,535,2,NA,4,10712.8477915576,0.652,24.7139,0.7938,36.1624,88.4807,0,27.7865,24.7139,0,0,0,24.7139,52.5004,8911446342.5,0,0,0,1179,0
"Bolivia","BO010202",2009,367,0,NA,0,NA,NA,7,7,3,360,3,360,2,0,1,360,2,NA,4,10889.7768157788,0.658,24.8254,0.7998,36.3066,88.4868,0,27.7255,24.8254,0,0,0,24.8254,52.5509,8757290549.5,0,0,0,1179,0
"Bolivia","BO010202",2010,178,0,NA,0,NA,NA,0,0,3,178,3,178,2,0,1,178,2,NA,4,11066.70584,0.662,24.8948,0.7998,36.3686,88.4987,0,27.729,24.8948,0,0,0,24.8948,52.6238,11366653001,0,0,0,1180,0
"Bolivia","BO010202",2011,174,0,NA,0,NA,NA,0,0,3,174,3,174,2,0,1,174,2,NA,4,11246.6742824145,0.668,24.9506,0.7983,36.4137,88.5103,0,27.5921,24.9506,0,0,0,24.9506,52.5427,9284198309.5,0,0,0,1179,0
"Bolivia","BO010202",2012,270,0,NA,0,NA,NA,1,1,3,269,3,269,2,0,1,269,2,NA,4,11426.642724829,0.674,25.0321,0.802,36.5288,88.5111,0,27.5001,25.0321,0,0,0,25.0321,52.5322,8944490456,0,0,0,1179,0
"Bolivia","BO010202",2013,107,0,NA,0,NA,NA,2,2,3,105,3,105,2,0,1,105,2,NA,4,11606.6111672435,0.682,25.0567,0.8042,36.5741,88.5078,0,27.2539,25.0567,0,0,0,25.0567,52.3106,8531987777.5,0,0,0,1179,0
"Bolivia","BO010202",2014,161,0,NA,0,NA,NA,2,2,3,159,3,159,2,0,1,159,2,NA,4,11786.579609658,0.684,24.767,0.8308,36.8358,88.2889,0,27.3242,24.767,0,0,0,24.767,52.0912,8985805789.5,0,0,0,1179,0
"Bolivia","BO010202",2015,175,9,NA,3,NA,NA,1,13,3,162,3,162,2,0,1,162,2,NA,4,11966.5480520725,0.69,24.7696,0.8286,36.8435,88.2875,0,27.1162,24.7696,0,0,0,24.7696,51.8858,9400070902,0,0,0,1179,0
"Bolivia","BO010202",2016,98,0,NA,1,NA,NA,0,1,3,97,3,97,2,0,1,97,2,NA,4,12150.3396489143,0.701,24.8241,0.833,36.9078,88.2927,0,27.1304,24.8241,0,0,0,24.8241,51.9545,9343439886,0,0,0,1179,0
"Bolivia","BO010202",2017,107,0,NA,0,NA,NA,0,0,3,107,3,107,2,0,1,107,2,NA,4,12334.1312457561,0.708,24.8837,0.8411,37.0245,88.2835,0,27.1049,24.8837,0,0,0,24.8837,51.9886,9427259721,0,0,0,1179,0
"Bolivia","BO010202",2018,144,2,NA,1,NA,NA,0,3,3,141,3,141,2,0,1,141,2,NA,4,12517.9228425979,0.714,24.8702,0.8389,37.0111,88.2815,0,27.1504,24.8702,0,0,0,24.8702,52.0206,8943073500,0,0,0,1179,0
"Bolivia","BO010202",2019,230,13,NA,0,NA,NA,0,13,3,217,3,217,2,0,1,217,2,NA,4,12701.7144394397,0.717,24.7949,0.8404,37.0163,88.2439,0,27.1438,24.7949,0,0,0,24.7949,51.9387,9772960374,0,1,0.001696352841391,1179,2
"Bolivia","BO010301",2001,643,0,NA,0,NA,NA,24,24,3,619,3,434,2,185,1,434,2,185,4,6965.0595459938,0.632,13.8235,2.7372,44.4875,74.555,0,80.2315,13.8235,0,0,0,13.8235,94.055,4421139861.5,0,0,0,573,0
"Bolivia","BO010301",2002,540,0,NA,0,NA,NA,24,24,3,516,3,359,2,157,1,359,2,157,4,7093.90481019019,0.63,13.9175,2.7418,44.5019,74.719,0,79.648,13.9175,0,0,0,13.9175,93.5655,4949255448,0,0,0,573,0
"Bolivia","BO010301",2003,495,10,NA,0,NA,NA,28,38,3,457,3,457,2,0,1,457,2,0,4,7222.75007438659,0.627,13.984,2.7388,44.5462,74.8154,0,79.4096,13.984,0,0,0,13.984,93.3936,4572370707.5,0,0,0,573,0
"Bolivia","BO010301",2004,257,0,NA,0,NA,NA,1,1,3,256,3,256,2,0,1,256,2,NA,4,7351.59533858298,0.626,13.973,2.7251,44.5958,74.7671,0,79.562,13.973,0,0,0,13.973,93.535,5556494533,0,0,0,573,0
"Bolivia","BO010301",2005,245,0,NA,0,NA,NA,8,8,3,237,3,237,2,0,1,237,2,NA,4,7480.44060277938,0.635,13.9983,2.7175,44.6093,74.8056,0,79.3173,13.9983,0,0,0,13.9983,93.3156,5401528788,0,0,0,573,0
"Bolivia","BO010301",2006,207,0,NA,0,NA,NA,4,4,3,203,3,203,2,0,1,203,2,NA,4,7610.4248052235,0.638,14.0175,2.7144,44.553,74.8719,0,79.4379,14.0175,0,0,0,14.0175,93.4554,4569341874.5,0,0,0,573,0
"Bolivia","BO010301",2007,316,0,NA,0,NA,NA,0,0,3,316,3,316,2,0,1,316,2,NA,4,7740.40900766763,0.645,14.075,2.6901,44.564,74.9693,0,79.6268,14.075,0,0,0,14.075,93.7018,5766650935,0,0,0,573,0
"Bolivia","BO010301",2008,153,0,NA,0,NA,NA,3,3,3,150,3,150,2,0,1,150,2,NA,4,7870.39321011175,0.652,14.0944,2.6962,44.6907,74.9347,0,79.5513,14.0944,0,0,0,14.0944,93.6457,4359001452.5,0,0,0,573,0
"Bolivia","BO010301",2009,129,0,NA,0,NA,NA,5,5,3,124,3,124,2,0,1,124,2,NA,4,8000.37741255588,0.658,14.0598,2.7159,44.721,74.8556,0,79.5192,14.0598,0,0,0,14.0598,93.579,4239185523.5,0,0,0,573,0
"Bolivia","BO010301",2010,156,0,NA,0,NA,NA,4,4,3,152,3,152,2,0,1,152,2,NA,4,8130.361615,0.662,14.1166,2.722,44.7793,74.924,0,79.3625,14.1166,0,0,0,14.1166,93.4791,5653105227,0,0,0,573,0
"Bolivia","BO010301",2011,61,0,NA,0,NA,NA,1,1,3,60,3,60,2,0,1,60,2,NA,4,8262.57878470248,0.668,14.2349,2.7175,44.9088,75.0618,0,79.0655,14.2349,0,0,0,14.2349,93.3004,4539983728.5,0,0,0,573,0
"Bolivia","BO010301",2012,48,1,NA,0,NA,NA,0,1,3,47,3,47,2,0,1,47,2,NA,4,8394.79595440497,0.674,14.34,2.7205,44.9396,75.2272,0,78.904,14.34,0,0,0,14.34,93.244,4354464538.5,0,0,0,573,0
"Bolivia","BO010301",2013,41,0,NA,0,NA,NA,0,0,3,41,3,41,2,0,1,41,2,NA,4,8527.01312410745,0.682,14.3998,2.7068,45.0003,75.2973,0,78.774,14.3998,0,0,0,14.3998,93.1738,4117074138,0,0,0,573,0
"Bolivia","BO010301",2014,38,0,NA,0,NA,NA,0,0,3,38,3,38,2,0,1,38,2,NA,4,8659.23029380994,0.684,14.4052,2.7251,45.0152,75.2982,0,78.6573,14.4052,0,0,0,14.4052,93.0625,4391022116,0,0,0,573,0
"Bolivia","BO010301",2015,189,8,NA,0,NA,NA,93,101,3,88,3,88,2,0,1,88,2,NA,4,8791.44746351242,0.69,14.4248,2.7281,45.0065,75.3353,0,78.5072,14.4248,0,0,0,14.4248,92.932,4617843037.5,0,0,0,573,0
"Bolivia","BO010301",2016,154,0,NA,0,NA,NA,85,85,3,69,3,69,2,0,1,69,2,NA,4,8926.47338399887,0.701,14.4084,2.7251,45.0585,75.2788,0,78.3799,14.4084,0,0,0,14.4084,92.7883,4567188608.5,0,0,0,573,0
"Bolivia","BO010301",2017,141,0,NA,0,NA,NA,92,92,3,49,3,49,2,0,1,49,2,NA,4,9061.49930448532,0.708,14.3645,2.7281,45.034,75.2164,0,78.5502,14.3645,0,0,0,14.3645,92.9147,4623480318,0,0,0,573,0
"Bolivia","BO010301",2018,166,23,NA,0,NA,NA,80,103,3,63,3,63,2,0,1,63,2,NA,4,9196.52522497177,0.714,14.1685,2.7342,44.9353,74.9269,0,78.7264,14.1685,0,0,0,14.1685,92.8949,4348876614.5,0,0,0,573,0
"Bolivia","BO010301",2019,94,29,NA,0,NA,NA,9,38,3,56,3,56,2,0,1,56,2,NA,4,9331.55114545822,0.717,13.9774,2.7266,44.746,74.6898,0,78.8865,13.9774,0,0,0,13.9774,92.8639,4815278614.5,0,0,0,573,0
"Bolivia","BO010302",2001,461,0,NA,0,NA,NA,38,38,3,423,3,381,2,42,1,381,2,42,4,8619.27278723716,0.632,24.2836,2.0303,53.1287,82.7796,0,72.6412,24.2836,5.1614,0,5.1614,19.1222,91.7634,9090111859.5,0,0,0,1176,0
"Bolivia","BO010302",2002,293,0,NA,0,NA,NA,18,18,3,275,3,252,2,23,1,252,2,23,4,8778.71901099681,0.63,24.299,2.0303,53.1374,82.7874,0,72.5777,24.299,5.1614,0,5.1614,19.1376,91.7153,10155314280,0,0,0,1176,0
"Bolivia","BO010302",2003,464,0,NA,0,NA,NA,40,40,3,424,3,424,2,0,1,424,2,0,4,8938.16523475647,0.627,24.1468,2.0377,53.0968,82.6921,0,72.6142,24.1468,5.1614,0,5.1614,18.9854,91.5996,9402652683.5,0,0,0,1176,0
"Bolivia","BO010302",2004,354,0,NA,0,NA,NA,66,66,3,288,3,288,2,0,1,288,2,NA,4,9097.61145851612,0.626,24.266,2.0236,53.0994,82.7773,0,72.5205,24.266,5.1614,0,5.1614,19.1046,91.6251,11523485320,0,0,0,1176,0
"Bolivia","BO010302",2005,336,0,NA,0,NA,NA,51,51,3,285,3,285,2,0,1,285,2,NA,4,9257.05768227577,0.635,24.3677,2.0162,53.1329,82.8375,0,72.3582,24.3677,5.1614,0,5.1614,19.2063,91.5645,11208167636,0,0,0,1176,0
"Bolivia","BO010302",2006,296,0,NA,0,NA,NA,12,12,3,284,3,284,2,0,1,284,2,NA,4,9417.91334782062,0.638,24.4178,2.0103,53.0982,82.8841,0,72.2454,24.4178,5.1614,0,5.1614,19.2564,91.5018,9409513796.5,0,1,0.000850340136054,1176,1
